category	entry_id	openalex_id	doi	publication_year	authors
domains	https://openalex.org/domains/3	https://openalex.org/W2059340298	https://doi.org/10.1063/1.1701366	1962	G. S. Ofelt
domains	https://openalex.org/domains/3	https://openalex.org/W1982414593	https://doi.org/10.1021/ja00839a011	1975	Dieter Cremer, J. A. Pople
domains	https://openalex.org/domains/3	https://openalex.org/W1556631438		2017	Simon N. Wood
domains	https://openalex.org/domains/3	https://openalex.org/W2115701239	https://doi.org/10.1093/nar/gks808	2012	Anna Klindworth, Elmar Pruesse, Timmy Schweer, Jörg Peplies, Christian Quast, Matthias Horn, Frank Oliver Glöckner
domains	https://openalex.org/domains/3	https://openalex.org/W2060907774	https://doi.org/10.1109/21.87068	1988	Ronald R. Yager
domains	https://openalex.org/domains/3	https://openalex.org/W3193532866		2010	Julie Pallant
domains	https://openalex.org/domains/3	https://openalex.org/W2153624566	https://doi.org/10.1126/science.298.5594.824	2002	Ron Milo, Shai S. Shen-Orr, Shalev Itzkovitz, Nadav Kashtan, Dmitri B. Chklovskii, Uri Alon
domains	https://openalex.org/domains/3	https://openalex.org/W2142257426	https://doi.org/10.1016/0048-7333(93)90063-n	1993	DavidJ. Teece
domains	https://openalex.org/domains/3	https://openalex.org/W3123548166		1998	Raghuram G. Rajan, Luigi Zingales
domains	https://openalex.org/domains/3	https://openalex.org/W2122266551	https://doi.org/10.1038/nature01014	2002	David Tilman, Kenneth G. Cassman, Pamela A. Matson, Rosamond L. Naylor, Stephen Polasky
domains	https://openalex.org/domains/3	https://openalex.org/W1495482938	https://doi.org/10.1002/047147875x	2004	George Odian
domains	https://openalex.org/domains/3	https://openalex.org/W2067265108	https://doi.org/10.1063/1.3059875	1956	Earl A. Coddington, Norman Levinson, T. Teichmann
domains	https://openalex.org/domains/3	https://openalex.org/W2143516773	https://doi.org/10.1109/34.969114	2001	Yuri Boykov, Olga Veksler, Ramin Zabih
domains	https://openalex.org/domains/3	https://openalex.org/W2018044188	https://doi.org/10.1214/ss/1177012413	1989	Jerome Sacks, William J. Welch, Toby J. Mitchell, Henry P. Wynn
domains	https://openalex.org/domains/3	https://openalex.org/W2024991751	https://doi.org/10.1137/s1052623496303470	1998	Jeffrey C. Lagarias, James A. Reeds, Margaret H. Wright, Paul E. Wright
domains	https://openalex.org/domains/3	https://openalex.org/W4229856950	https://doi.org/10.2307/2799252	1971	Francesca Moore, Michel Foucault
domains	https://openalex.org/domains/3	https://openalex.org/W2123442489	https://doi.org/10.3115/v1/p14-5010	2014	Christopher D. Manning, Mihai Surdeanu, John Bauer, Jenny Rose Finkel, Steven Bethard, David McClosky
domains	https://openalex.org/domains/3	https://openalex.org/W4288089799	https://doi.org/10.48550/arxiv.1910.10683	2019	Colin Raffel, Noam Shazeer, Adam Roberts, Katherine Lee, Sharan Narang, Michael Matena, Yanqi Zhou, Wei Li, Peter J. Liu
domains	https://openalex.org/domains/3	https://openalex.org/W2170488209	https://doi.org/10.1080/13504620220145401	2002	Anja Kollmuss, Julian Agyeman
domains	https://openalex.org/domains/3	https://openalex.org/W1969974566	https://doi.org/10.1098/rspa.1948.0037	1948	H. L. Penman
domains	https://openalex.org/domains/3	https://openalex.org/W2149752076	https://doi.org/10.1146/annurev.ecolsys.34.011802.132419	2003	Lenore Fahrig
domains	https://openalex.org/domains/3	https://openalex.org/W1825789202		2003	Arthur I. Vogel, B.S. Furniss
domains	https://openalex.org/domains/3	https://openalex.org/W2611772571	https://doi.org/10.1175/jcli-d-16-0758.1	2017	Ronald Gelaro, Will McCarty, Max J. Suárez, Ricardo Todling, Andrea Molod, Lawrence L. Takacs, Cynthia A. Randles, Anton Darmenov, Michael G. Bosilovich, Rolf H. Reichle, Krzysztof Wargan, Lawrence Coy, Richard I. Cullather, Clara Draper, Santha Akella, Virginie Buchard, Austin Conaty, Arlindo da Silva, W Gu, Gi-Kong Kim, Randal D. Koster, Robert A. Lucchesi, D. Merkova, J. E. Nielsen, Gary Partyka, Steven Pawson, Yun Li, Michele M. Rienecker, Siegfried D. Schubert, Meta Sienkiewicz, Bin Zhao
domains	https://openalex.org/domains/3	https://openalex.org/W1708874574	https://doi.org/10.4324/9781315799438	2013	John R. Anderson
domains	https://openalex.org/domains/3	https://openalex.org/W2899736836	https://doi.org/10.1016/s0140-6736(18)32203-7	2018	Gregory A. Roth, Degu Abate, Kalkidan Hassen Abate, Solomón Mequanente Abay, Cristiana Abbafati, Nooshin Abbasi, Hedayat Abbastabar, Foad Abd-Allah, Jemal Abdela, Ahmed Abdelalim, Ibrahim Abdollahpour, Rizwan Suliankatchi Abdulkader, Haftom Temesgen Abebe, Molla Abebe, Abebe Zegeye, Ayenew Negesse Abejie, Semaw Ferede Abera, Olifan Zewdie Abil, Haftom Niguse Abraha, Aklilu Abrham Roba, Laith J. Abu‐Raddad, Manfred Accrombessi, Dilaram Acharya, Abdu A Adamu, Oladimeji Adebayo, Rufus Adesoji Adedoyin, Victor Adekanmbi, Olatunji Adetokunboh, Beyene Meressa Adhena, Mina G Adib, Amha Admasie, Ashkan Afshin, Gina Agarwal, Kareha M Agesa, Anurag Agrawal, Sutapa Agrawal, Alireza Ahmadi, Mehdi Ahmadi, Muktar Beshir Ahmed, Sayem Ahmed, Amani Nidhal Aichour, Ibtihel Aichour, Miloud Taki Eddine Aichour, Mohammad Esmaeil Akbari, Rufus Akinyemi, Nadia Akseer, Ziyad Al‐Aly, Ayman Al‐Eyadhy, Rajaa Al‐Raddadi, Fares Alahdab, Khurshid Alam, Shazia Alam, Animut Alebel, Kefyalew Addis Alene, Mehran Alijanzadeh, Reza Alizadeh‐Navaei, Syed Mohamed Aljunid, Ala’a Alkerwi, François Alla, Peter Allebeck, Jordi Alonso, Khalid A Altirkawi, Nelson Alvis‐Guzmán, Azmeraw T. Amare, Léopold Ndemnge Aminde, Erfan Amini, Walid Ammar, Yaw Ampem Amoako, Nahla Anber, Cătălina Liliana Andrei, Sofia Androudi, Megbaru Debalkie Animut, Mina Anjomshoa, Hossein Ansari, Mustafa Geleto Ansha, Carl Abelardo T. Antonio, Palwasha Anwari, Olatunde Aremu, Johan Ärnlöv, Amit Arora, Monika Arora, Al Artaman, Gopalakrishnan Natarajan, Hamid Asayesh, Ephrem Tsegay Asfaw, Zerihun Ataro, Suleman Atique, Sachin Atre, Marcel Ausloos, Euripide Frinel G Arthur Avokpaho, Ashish Awasthi, Beatriz Paulina Ayala Quintanilla, Yohanes Ayele, Rakesh Ayer, Peter Azzopardi, Arefeh Babazadeh, Umar Bacha, Hamid Badali, Alaa Badawi, Ayele Geleto
domains	https://openalex.org/domains/3	https://openalex.org/W1991602497	https://doi.org/10.1126/science.269.5221.198	1995	Michael H. Anderson, Jason Ensher, M. R. Matthews, Carl Wieman, Eric Cornell
domains	https://openalex.org/domains/3	https://openalex.org/W4234698323	https://doi.org/10.1080/00401706.1970.10488634	1970	Arthur E. Hoerl, Robert W. Kennard
domains	https://openalex.org/domains/3	https://openalex.org/W2164639462	https://doi.org/10.1177/0170840603024003910	2003	Marc Orlitzky, Frank L. Schmidt, Sara L. Rynes
domains	https://openalex.org/domains/3	https://openalex.org/W2110659753	https://doi.org/10.1109/18.771146	1999	Vahid Tarokh, Hamid Jafarkhani, A.R. Calderbank
domains	https://openalex.org/domains/3	https://openalex.org/W1986931325	https://doi.org/10.1137/s1064827596304010	1998	Scott Shaobing Chen, David L. Donoho, Michael A. Saunders
domains	https://openalex.org/domains/3	https://openalex.org/W1991149034	https://doi.org/10.1103/physrevb.59.7413	1999	Bjørk Hammer, L. B. Hansen, Jens K. Nørskov
domains	https://openalex.org/domains/3	https://openalex.org/W1987665027		1999	John Biggs, Catherine So‐kum Tang
domains	https://openalex.org/domains/3	https://openalex.org/W2753514269	https://doi.org/10.1080/19390450903037302	2009	Garrett Hardin
domains	https://openalex.org/domains/3	https://openalex.org/W2166706824	https://doi.org/10.3115/1118693.1118704	2002	Bo Pang, Lillian Lee, Shivakumar Vaithyanathan
domains	https://openalex.org/domains/3	https://openalex.org/W1960471763	https://doi.org/10.1785/bssa0840040974	1994	Donald Wells, Kevin J. Coppersmith
domains	https://openalex.org/domains/3	https://openalex.org/W3200788958	https://doi.org/10.1007/978-3-662-44185-5_100574	2015	Muriel Gargaud, William M. Irvine, Ricardo Amils, Daniele L. Pinti, José Cernicharo Quintanilla, Daniel Rouan, Tilman Spohn, Stéphane Tirard, Michel Viso
domains	https://openalex.org/domains/3	https://openalex.org/W2064068872	https://doi.org/10.1107/s0021889894000221	1994	Angela Altomare, G. Cascarano, Carmelo Giacovazzo, Antonietta Guagliardi, M. C. Burla, G. Polidori, M. Camalli
domains	https://openalex.org/domains/3	https://openalex.org/W2069507241	https://doi.org/10.1126/science.1070821	2002	George M. Whitesides, Bartosz A. Grzybowski
domains	https://openalex.org/domains/3	https://openalex.org/W1999748030		1975	W. E. Ricker
domains	https://openalex.org/domains/3	https://openalex.org/W2008708918	https://doi.org/10.1021/ja00364a005	1983	Robert G. Parr, Ralph G. Pearson
domains	https://openalex.org/domains/3	https://openalex.org/W4297733535	https://doi.org/10.48550/arxiv.1710.10903	2017	Petar Veličković, Guillem Cucurull, Arantxa Casanova, Adriana Romero, Píetro Lió, Yoshua Bengio
domains	https://openalex.org/domains/3	https://openalex.org/W2476542314	https://doi.org/10.1159/000447017	2016	Jazli Aziz, Hafiz Shezali, Zamri Radzi, Noor Azlin Yahya, Noor Hayaty Abu Kassim, Jan T. Czernuszka, Mohammad Tariqur Rahman
domains	https://openalex.org/domains/3	https://openalex.org/W2102150307	https://doi.org/10.1148/radiology.148.3.6878708	1983	J A Hanley, Barbara J. McNeil
domains	https://openalex.org/domains/3	https://openalex.org/W1815090327		1980	Seymour Papert
domains	https://openalex.org/domains/3	https://openalex.org/W2051166244	https://doi.org/10.1557/jmr.2004.19.1.3	2004	W. C. Oliver, George M. Pharr
domains	https://openalex.org/domains/3	https://openalex.org/W2020925091	https://doi.org/10.1198/016214506000000735	2006	Hui Zou
domains	https://openalex.org/domains/3	https://openalex.org/W2962785568	https://doi.org/10.1109/cvpr.2018.00068	2018	Richard Zhang, Phillip Isola, Alexei A. Efros, Eli Shechtman, Oliver Wang
domains	https://openalex.org/domains/3	https://openalex.org/W2626778328		2017	Ashish Vaswani, Noam Shazeer, Niki Parmar, Jakob Uszkoreit, Llion Jones, Aidan N. Gomez, Łukasz Kaiser, Illia Polosukhin
domains	https://openalex.org/domains/3	https://openalex.org/W2090963365	https://doi.org/10.1137/1.9780898719468	2000	J. M. Ortega, Werner C. Rheinboldt
domains	https://openalex.org/domains/3	https://openalex.org/W2503576964	https://doi.org/10.1016/c2011-0-05119-0	2011	
domains	https://openalex.org/domains/3	https://openalex.org/W2073531811	https://doi.org/10.1080/14786440808520496	1954	S.F. Pugh
domains	https://openalex.org/domains/3	https://openalex.org/W2021987309	https://doi.org/10.1139/e71-055	1971	Τ. N. Irvine, W R A Baragar
domains	https://openalex.org/domains/3	https://openalex.org/W1965173894	https://doi.org/10.1016/s0031-8914(34)90011-2	1934	Timo Koopmans
domains	https://openalex.org/domains/3	https://openalex.org/W2154909745	https://doi.org/10.1007/3-540-48405-1_25	1999	Paul Kocher, Joshua Jaffe, Benjamin Jun
domains	https://openalex.org/domains/3	https://openalex.org/W1573676079	https://doi.org/10.1201/9781420010749-33	2007	Marco Dorigo, Mauro Birattari, Thomas Stützle
domains	https://openalex.org/domains/3	https://openalex.org/W2105490558	https://doi.org/10.1002/ana.1032	2001	W. I. McDonald, Alistair Compston, Gilles Edan, Donald E. Goodkin, Hans‐Peter Hartung, Fred Lublin, Henry F. McFarland, Donald W. Paty, Chris H. Polman, Stephen C. Reingold, Magnhild Sandberg‐Wollheim, W. A. Sibley, Alan J. Thompson, Stanley van den Noort, Brian Weinshenker, Jerry S. Wolinsky
domains	https://openalex.org/domains/3	https://openalex.org/W2127374659	https://doi.org/10.1016/s0019-9958(61)80061-2	1961	George Rasch
domains	https://openalex.org/domains/3	https://openalex.org/W2587625522	https://doi.org/10.1038/nmeth.4169	2017	Ali Punjani, John L. Rubinstein, David J. Fleet, Marcus A. Brubaker
domains	https://openalex.org/domains/3	https://openalex.org/W2506768821	https://doi.org/10.1007/978-3-642-48318-9	1981	Ching-Lai Hwang, Kwangsun Yoon
domains	https://openalex.org/domains/3	https://openalex.org/W2049165791	https://doi.org/10.1001/archpsyc.1978.01770300115013	1978	Robert L. Spitzer, Jean Endicott, Eli Robins
domains	https://openalex.org/domains/3	https://openalex.org/W569951484		1989	M. Ashburner
domains	https://openalex.org/domains/3	https://openalex.org/W2177603935	https://doi.org/10.1021/acs.chemrev.5b00263	2015	Ju Mei, Nelson L. C. Leung, Ryan T. K. Kwok, Jacky W. Y. Lam, Ben Zhong Tang
domains	https://openalex.org/domains/3	https://openalex.org/W2116334496	https://doi.org/10.1109/access.2013.2260813	2013	Theodore S. Rappaport, Shu Sun, Rimma Mayzus, Hang Zhao, Yaniv Azar, Kevin Wang, George N. Wong, Jocelyn K. Schulz, Mathew K. Samimi, Félix Gutiérrez
domains	https://openalex.org/domains/3	https://openalex.org/W2060009331	https://doi.org/10.1016/j.ssc.2007.03.052	2007	Andrea C. Ferrari
domains	https://openalex.org/domains/3	https://openalex.org/W2479036263	https://doi.org/10.1016/b978-0-12-386910-4.00002-0	2013	J. L. Monteith, Mike H. Unsworth
domains	https://openalex.org/domains/3	https://openalex.org/W2117242079	https://doi.org/10.1146/annurev.fluid.30.1.329	1998	Shiyi Chen, Gary D. Doolen
domains	https://openalex.org/domains/3	https://openalex.org/W2120160157	https://doi.org/10.1016/s0304-3800(00)00354-9	2000	Antoine Guisan, Niklaus E. Zimmermann
domains	https://openalex.org/domains/3	https://openalex.org/W1650310283	https://doi.org/10.1002/9783527667062.ch12	2013	James E. Martin
domains	https://openalex.org/domains/3	https://openalex.org/W2508457857	https://doi.org/10.1109/tip.2017.2662206	2017	Kai Zhang, Wangmeng Zuo, Yunjin Chen, Deyu Meng, Lei Zhang
domains	https://openalex.org/domains/3	https://openalex.org/W2963125010	https://doi.org/10.1109/cvpr.2018.00716	2018	Xiangyu Zhang, Xinyu Zhou, Mengxiao Lin, Jian Sun
domains	https://openalex.org/domains/3	https://openalex.org/W4210764005	https://doi.org/10.4135/9781071878781	2019	Klaus Krippendorff
domains	https://openalex.org/domains/3	https://openalex.org/W4244736178	https://doi.org/10.1385/1-59259-890-0:571	2005	Elisabeth Gasteiger, Christine Hoogland, Alexandre Gattiker, S'everine Duvaud, Marc R. Wilkins, Ron D. Appel, Amos Bairoch
domains	https://openalex.org/domains/3	https://openalex.org/W2093401535	https://doi.org/10.1175/1520-0477(1997)078<1069:apicow>2.0.co;2	1997	Nathan J. Mantua, Steven R. Hare, Yuan Zhang, John M. Wallace, Robert C. Francis
domains	https://openalex.org/domains/3	https://openalex.org/W2114795157	https://doi.org/10.1890/03-9000	2004	James H. Brown, James F. Gillooly, Andrew P. Allen, Van M. Savage, Geoffrey B. West
domains	https://openalex.org/domains/3	https://openalex.org/W2155788949	https://doi.org/10.1103/revmodphys.57.827	1985	P. G. de Gennes
domains	https://openalex.org/domains/3	https://openalex.org/W2152924492	https://doi.org/10.1007/3-540-44647-8_13	2001	Dan Boneh, Matthew Franklin
domains	https://openalex.org/domains/3	https://openalex.org/W2127847431	https://doi.org/10.1080/10635150802429642	2008	Alexandros Stamatakis, Paul Hoover, Jacques Rougemont
domains	https://openalex.org/domains/3	https://openalex.org/W2121927366	https://doi.org/10.1109/iccv.2001.937655	2002	David Martín, Charless C. Fowlkes, Doron Tal, Jitendra Malik
domains	https://openalex.org/domains/3	https://openalex.org/W2165558283	https://doi.org/10.1145/361002.361007	1975	Jon Bentley
domains	https://openalex.org/domains/3	https://openalex.org/W2032551484	https://doi.org/10.1103/physrevlett.58.908	1987	Meiying Wu, J. R. Ashburn, C. J. Torng, P. H. Hor, R. L. Meng, Li Gao, Z. J. Huang, Y. Q. Wang, C. W. Chu
domains	https://openalex.org/domains/3	https://openalex.org/W2993478925		1959	G. Sauerbrey, F. Sauerbrey
domains	https://openalex.org/domains/3	https://openalex.org/W1862394037	https://doi.org/10.1152/ajpheart.2000.278.6.h2039	2000	Joshua Richman, J. Randall Moorman
domains	https://openalex.org/domains/3	https://openalex.org/W2039317838	https://doi.org/10.1890/0012-9615(1997)067[0345:saaist]2.0.co;2	1997	Marc Dufrêne, Pierre Legendre
domains	https://openalex.org/domains/3	https://openalex.org/W3012320055	https://doi.org/10.23750/abm.v91i1.9397	2020	Domenico Cucinotta, Maurizio Vanelli
domains	https://openalex.org/domains/3	https://openalex.org/W2111460811	https://doi.org/10.1109/proc.1978.10837	1978	F.J. Harris
domains	https://openalex.org/domains/3	https://openalex.org/W3085323863		1980	N. E. Breslow
domains	https://openalex.org/domains/3	https://openalex.org/W2037768897	https://doi.org/10.1103/physrevlett.69.2863	1992	Steven R. White
domains	https://openalex.org/domains/3	https://openalex.org/W1984614201	https://doi.org/10.1016/0009-2614(89)87234-3	1989	B. Miehlich, Andreas Savin, Hermann Stoll, Heinzwerner Preuß
domains	https://openalex.org/domains/3	https://openalex.org/W2119717200	https://doi.org/10.1007/bf00992696	1992	Ronald J. Williams
domains	https://openalex.org/domains/3	https://openalex.org/W240079847		1952	Şule Ergün
domains	https://openalex.org/domains/3	https://openalex.org/W2047940964	https://doi.org/10.1103/physreve.70.066111	2004	Aaron Clauset, M. E. J. Newman, Cristopher Moore
domains	https://openalex.org/domains/3	https://openalex.org/W2767891136	https://doi.org/10.1093/nar/gkx1037	2017	David S. Wishart, Yannick Djoumbou-Feunang, An Chi Guo, Elvis Lo, Ana Marcu, Jason R. Grant, Tanvir Sajed, Daniel L. Johnson, Carin Li, Zinat Sayeeda, Nazanin Assempour, Ithayavani Iynkkaran, Lei Zhu, Adam Maciejewski, Nicola Gale, Alexander E. Wilson, Lucy Chin, Ryan Cummings, Diana Le, Allison Pon, Craig Knox, Michael Wilson
domains	https://openalex.org/domains/3	https://openalex.org/W70668290	https://doi.org/10.1093/oso/9780198561958.001.0001	1994	G. A. Bird
domains	https://openalex.org/domains/3	https://openalex.org/W2266294403		2007	Karen Barad
domains	https://openalex.org/domains/3	https://openalex.org/W2124651399	https://doi.org/10.1145/190809.190336	1994	Charles E. Perkins, P. Bhagwat
domains	https://openalex.org/domains/3	https://openalex.org/W2009901571	https://doi.org/10.1126/science.1168049	2009	Kuanping Gong, Feng Du, Zhenhai Xia, Michael F. Durstock, Liming Dai
domains	https://openalex.org/domains/3	https://openalex.org/W2129638195	https://doi.org/10.1109/tit.2006.885507	2006	Emmanuel J. Candès, Terence Tao
domains	https://openalex.org/domains/3	https://openalex.org/W2143560894	https://doi.org/10.1007/s10898-007-9149-x	2007	Derviş Karaboğa, Bahriye Akay
domains	https://openalex.org/domains/3	https://openalex.org/W2144189317	https://doi.org/10.1126/science.1097396	2004	Rattan Lal
domains	https://openalex.org/domains/3	https://openalex.org/W2163297822	https://doi.org/10.1207/s15327906mbr2502_4	1990	James H. Steiger
domains	https://openalex.org/domains/3	https://openalex.org/W1728792544		1978	W. H. Wischmeier, D. D. Smith
domains	https://openalex.org/domains/3	https://openalex.org/W2154010459	https://doi.org/10.1177/109434200101500302	2001	Ian Foster, Carl Kesselman, Steven Tuecke
domains	https://openalex.org/domains/3	https://openalex.org/W1793793548	https://doi.org/10.1038/35016000	2000	Godfrey M. Hewitt
domains	https://openalex.org/domains/3	https://openalex.org/W2079507386	https://doi.org/10.1021/cr960386p	1997	A. Prasanna de Silva, H. Q. Nimal Gunaratne, Thorfinnur Gunnlaugsson, Allen J. M. Huxley, Colin P. McCoy, Jude Rademacher, Terence E. Rice
domains	https://openalex.org/domains/3	https://openalex.org/W2102625004	https://doi.org/10.1109/cvpr.1999.784637	2003	Chris Stauffer, W. Eric L. Grimson
domains	https://openalex.org/domains/3	https://openalex.org/W1989937017	https://doi.org/10.1021/cr020730k	2004	Martin Winter, Ralph J. Brodd
domains	https://openalex.org/domains/3	https://openalex.org/W2099529102	https://doi.org/10.1016/0167-6423(87)90035-9	1987	David Harel
domains	https://openalex.org/domains/3	https://openalex.org/W1668566020	https://doi.org/10.1038/25954	1998	Marc A. Baldo, D. F. O’Brien, Yujian You, Andrei Shoustikov, Scott P. Sibley, Mark E. Thompson, Stephen R. Forrest
domains	https://openalex.org/domains/3	https://openalex.org/W2064807075	https://doi.org/10.1103/physrevb.40.3616	1989	M. Methfessel, A. T. Paxton
domains	https://openalex.org/domains/3	https://openalex.org/W1898259180		1995	George J. Klir, Bo Yuan
domains	https://openalex.org/domains/3	https://openalex.org/W4230920194	https://doi.org/10.1016/j.neuroimage.2005.02.018	2005	John Ashburner, Karl J. Friston
domains	https://openalex.org/domains/3	https://openalex.org/W2252578136	https://doi.org/10.1016/j.physletb.2004.06.001	2004	S. Eidelman, K. Hayes, Keith A. Olive, M. Aguilar-Benítez, C. Amsler, D. M. Asner, K. S. Babu, R. M. Barnett, J. Beringer, P. R. Burchat, Christopher D. Carone, S. Caso, G. Conforto, O. I. Dahl, Giancarlo D’Ambrosio, M. Doser, Jonathan L. Feng, Tony Gherghetta, L. Gibbons, M. C. Goodman, C. Grab, D. E. Groom, A. Gurtu, Katsuro Hagiwara, J.J. Hernandez, Ken‐ichi Hikasa, K. Honscheid, H. Jawahery, Christopher Kolda, Y. Kwon, M. Mangano, Aneesh V. Manohar, John March-Russell, A. Masoni, R. Miquel, K. Mönig, Hitoshi Murayama, K. Nakamura, S. Navas, L. Pape, C. Patrignani, A. Piepke, G. Raffelt, M. Roos, Masaharu Tanabashi, John Terning, Nils A. Törnqvist, T. G. Trippe, P. Vogel, C.G. Wohl, R.L. Workman, W.-M. Yao, P. Żyła, B. Armstrong, P.S. Gee, G. Harper, K.S. Lugovsky, S. B. Lugovsky, V.S. Lugovsky, A. Rom, M. Artuso, E. L. Barberio, M. Battaglia, H. Bichsel, O. Biebel, Philippe Bloch, R. N. Cahn, D. Casper, A. Cattai, R. Sekhar Chivukula, G. Cowan, Thibault Damour, K. Desler, M. Dobbs, Manuel Drees, A. J. Edwards, D. A. Edwards, V. D. Elvira, J. Erler, В. В. Ежела, W. Fetscher, Brian D. Fields, B. Foster, D. Froidevaux, M. Fukugita, T. K. Gaisser, L. Garren, H.-J. Gerber, G. Gerbier, Frederick J. Gilman, Howard E. Haber, C. Hagmann, J. Hewett, I. Hinchliffe, C. J. Hogan, G. Höhler, P. Igo-Kemenes, J.D. Jackson, K. F. Johnson, D. Karlen
domains	https://openalex.org/domains/3	https://openalex.org/W2109631166	https://doi.org/10.1126/science.1201609	2011	Yude Pan, Richard A. Birdsey, Jingyun Fang, R. A. Houghton, Pekka E. Kauppi, Werner A. Kurz, Oliver L. Phillips, А. Shvidenko, Simon L. Lewis, Josep G. Canadell, Philippe Ciais, Robert B. Jackson, Stephen W. Pacala, A. David McGuire, Shilong Piao, Aapo Rautiainen, Stephen Sitch, D. J. Hayes
domains	https://openalex.org/domains/3	https://openalex.org/W1510073064	https://doi.org/10.1017/cbo9780511809682	2004	John Shawe‐Taylor, Nello Cristianini
domains	https://openalex.org/domains/3	https://openalex.org/W1631559605	https://doi.org/10.1029/2004pa001071	2005	L. E. Lisiecki, Maureen E. Raymo
domains	https://openalex.org/domains/3	https://openalex.org/W1543511296	https://doi.org/10.1007/978-94-017-3034-1	1977	N. I. Muskhelishvili
domains	https://openalex.org/domains/3	https://openalex.org/W2797801359	https://doi.org/10.2307/2530180	1981	Tadeusz Caliński, R. G. D. Steel, J. H. Torrie
domains	https://openalex.org/domains/3	https://openalex.org/W2962784628	https://doi.org/10.18653/v1/p16-1162	2016	Rico Sennrich, Barry Haddow, Alexandra Birch
domains	https://openalex.org/domains/3	https://openalex.org/W1510052597	https://doi.org/10.1023/a:1008306431147	1998	Donald R. Jones, Matthias Schonlau, William J. Welch
domains	https://openalex.org/domains/3	https://openalex.org/W2017154611	https://doi.org/10.1103/physrev.93.99	1954	R. H. Dicke
domains	https://openalex.org/domains/3	https://openalex.org/W2463195069	https://doi.org/10.1038/nmeth.3901	2016	Stefka Tyanova, Tikira Temu, Pavel Sinitcyn, Arthur Carlson, Marco Y. Hein, Tamar Geiger, Matthias Mann, Jürgen Cox
domains	https://openalex.org/domains/3	https://openalex.org/W2077945404	https://doi.org/10.1016/0065-2571(84)90007-4	1984	Ting‐Chao Chou, Paul Talalay
domains	https://openalex.org/domains/3	https://openalex.org/W2043769961	https://doi.org/10.1002/j.1538-7305.1975.tb02040.x	1975	A.D. Wyner
domains	https://openalex.org/domains/3	https://openalex.org/W2113168655	https://doi.org/10.1207/s15327906mbr3901_4	2004	David P. MacKinnon, Chondra M. Lockwood, Jason Williams
domains	https://openalex.org/domains/3	https://openalex.org/W2084652510	https://doi.org/10.1145/237814.237866	1996	Lov K. Grover
domains	https://openalex.org/domains/3	https://openalex.org/W2103120971	https://doi.org/10.1177/027836498600500106	1986	Oussama Khatib
domains	https://openalex.org/domains/3	https://openalex.org/W2006271366	https://doi.org/10.1063/1.1368156	2001	I. Vurgaftman, J. R. Meyer, L. R. Ram‐Mohan
domains	https://openalex.org/domains/3	https://openalex.org/W4301441647	https://doi.org/10.2307/2314609	1967	A. T. Bharucha-Reid, William Feller
domains	https://openalex.org/domains/3	https://openalex.org/W1534477342	https://doi.org/10.1007/3-540-45014-9_1	2000	Thomas G. Dietterich
domains	https://openalex.org/domains/3	https://openalex.org/W2500486957		2012	Yvonne I. Verkuil, Theunis Piersma, Joop Jukema, Leo Zwarts, Allan J. Baker, Jos C. E. W. Hooijmeijer
domains	https://openalex.org/domains/3	https://openalex.org/W2055450143	https://doi.org/10.1021/ed032p232.2	1955	Robert L. Scott
domains	https://openalex.org/domains/3	https://openalex.org/W2017519756	https://doi.org/10.1093/bioinformatics/8.3.275	1992	David T. Jones, William R. Taylor, Janet M. Thornton
domains	https://openalex.org/domains/3	https://openalex.org/W2079871064	https://doi.org/10.1007/978-1-4612-9892-2	1977	Jack K. Hale
domains	https://openalex.org/domains/3	https://openalex.org/W2630837129	https://doi.org/10.48550/arxiv.1706.05587	2017	Liang-Chieh Chen, George Papandreou, Florian Schroff, Hartwig Adam
domains	https://openalex.org/domains/3	https://openalex.org/W1983150389	https://doi.org/10.1111/0022-4537.00175	2000	Paul C. Stern
domains	https://openalex.org/domains/3	https://openalex.org/W2028815089	https://doi.org/10.1103/physrevlett.23.880	1969	John F. Clauser, Michael Horne, Abner Shimony, R.A. Holt
domains	https://openalex.org/domains/3	https://openalex.org/W2963857521	https://doi.org/10.1109/sp.2017.49	2017	Nicholas Carlini, David Wagner
domains	https://openalex.org/domains/3	https://openalex.org/W2914659449	https://doi.org/10.1017/cbo9780511805967	1997	Richard P. Stanley, Gian‐Carlo Rota
domains	https://openalex.org/domains/3	https://openalex.org/W2132598047	https://doi.org/10.1099/00207713-44-4-846	1994	Erko Stackebrandt, Brett M. Goebel
domains	https://openalex.org/domains/3	https://openalex.org/W2133671888	https://doi.org/10.1016/0893-6080(94)90014-0	1994	John Hertz, Anders Krogh, Richard G. Palmer
domains	https://openalex.org/domains/3	https://openalex.org/W2023096047	https://doi.org/10.1038/nature01511	2003	Ruedi Aebersold, Matthias Mann
domains	https://openalex.org/domains/3	https://openalex.org/W1515302430	https://doi.org/10.1109/9780470544631	1993	Roger F. Harrington
domains	https://openalex.org/domains/3	https://openalex.org/W1988619801	https://doi.org/10.1103/physrevlett.53.1951	1984	D. Shechtman, I. A. Blech, D. Gratias, John W. Cahn
domains	https://openalex.org/domains/3	https://openalex.org/W2611591252	https://doi.org/10.2307/2344782	1978	G. M. Clarke, M. G. Kendall, A. Stuart
domains	https://openalex.org/domains/3	https://openalex.org/W3121463447		1961	David C. McClelland
